id,title,slug,format,category,topicTags,contributors,url,canonicalUrl,externalUrl,publishedOn,publishedTs,ageDays,freshnessBucket,imageUrl,thumbnailUrl,headerImageUrl,summary,sourceCsv,sourceCollectionId
c7-blog:dispatches-from-the-desert-blackhat-day-one,Dispatches From the Desert: Black Hat Day One,dispatches-from-the-desert-blackhat-day-one,c7-blog,thought-leadership,def-con|black-hat,kevin-breen|robert-reeves|gaz-lockwood|ben-hopkins,https://www.immersivelabs.com/resources/c7-blog/dispatches-from-the-desert-blackhat-day-one/,https://www.immersivelabs.com/resources/c7-blog/dispatches-from-the-desert-blackhat-day-one/,,2025-08-07T00:00:00.000Z,1754524800000,199,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/68945c5e7ec5f00ec7272891_Blog%20Post%20Option%20-%2001%20-%20Thumbnail%20(1).webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/68945c5e7ec5f00ec7272891_Blog%20Post%20Option%20-%2001%20-%20Thumbnail%20(1).webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/68945c63dadbf3dfd6b53d98_Blog%20Post%20Option%20-%2001%20-%20Header%20(1).webp,Dispatches From the Desert: Black Hat Day One,Immersive - C7 Blogs - 6911bd569ce807ce6a2b9b4c.csv,6911bd569ce807ce6a2b9b4c
blog-post:cyber-threat-prevention,Cyber Threat Protection & Prevention,cyber-threat-prevention,blog-post,cybersecurity,for-employees,immersive|kevin-breen|dave-spencer|ben-mccarthy,https://www.immersivelabs.com/resources/c7-blog/cyber-threat-prevention/,https://www.immersivelabs.com/resources/c7-blog/cyber-threat-prevention/,,2025-08-06T00:00:00.000Z,1754438400000,200,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6895bc938ba792179dcba3cd_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6895bc938ba792179dcba3cd_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6895bc8dc8304e6c9d66d24a_Header.webp,Learn how to protect your business from cyber threats with our comprehensive guide. Stay one step ahead of hackers.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:inside-the-defenders-mindset,Inside the Defender's Mindset: 5 Habits of Highly Effective Blue Teams,inside-the-defenders-mindset,blog-post,cybersecurity,cybersecurity-training|cyber-resilience-strategy,kev-marriott,https://www.immersivelabs.com/resources/c7-blog/inside-the-defenders-mindset/,https://www.immersivelabs.com/resources/c7-blog/inside-the-defenders-mindset/,,2025-08-04T00:00:00.000Z,1754265600000,202,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/688cbd97909651fb5716a47b_Immersive%20-%20Blog%20Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/688cbd97909651fb5716a47b_Immersive%20-%20Blog%20Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/688cbd9cbb7c077010ee23f8_Immersive%20-%20Blog%20Header.webp,"Build a highly effective blue team with 5 essential best practices. Learn to move beyond alerts, understand the full attack chain, and create a resilient defense",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:the-highlighter-trick-and-a-pint-of-milk-shocking-red-teamer-confessions,The Highlighter Trick and a Pint of Milk: Shocking Red Teamer Confessions,the-highlighter-trick-and-a-pint-of-milk-shocking-red-teamer-confessions,blog-post,cyber-resilience,cyber-resilience-strategy|security-posture,dave-spencer,https://www.immersivelabs.com/resources/c7-blog/the-highlighter-trick-and-a-pint-of-milk-shocking-red-teamer-confessions/,https://www.immersivelabs.com/resources/c7-blog/the-highlighter-trick-and-a-pint-of-milk-shocking-red-teamer-confessions/,,2025-07-28T00:00:00.000Z,1753660800000,209,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6889f466515f6a63a475ba4e_Blog%20Thumbnail%20Image.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6889f466515f6a63a475ba4e_Blog%20Thumbnail%20Image.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6889f46ace39b3b65849ebe1_Blog%20Header%20Image.webp,The Highlighter Trick and a Pint of Milk: Get the inside scoop about red teaming from three industry experts.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:prove-and-improve-how-nyu-and-immersive-joined-forces-to-put-cyber-readiness-to-the-test,Prove and Improve: How NYU and Immersive Joined Forces to Put Cyber Readiness to the Test,prove-and-improve-how-nyu-and-immersive-joined-forces-to-put-cyber-readiness-to-the-test,blog-post,cybersecurity-training,cybersecurity-exercising|cybersecurity-training,kieran-rowley,https://www.immersivelabs.com/resources/c7-blog/prove-and-improve-how-nyu-and-immersive-joined-forces-to-put-cyber-readiness-to-the-test/,https://www.immersivelabs.com/resources/c7-blog/prove-and-improve-how-nyu-and-immersive-joined-forces-to-put-cyber-readiness-to-the-test/,,2025-07-22T00:00:00.000Z,1753142400000,215,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6879f7c72d655ceda8668f67_Thumbail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6879f7c72d655ceda8668f67_Thumbail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6879f7cd5de4cbd8c4ad7e54_Header.webp,Discover how NYU and Immersive partnered on a realistic cyber drill to test student skills and prove the power of hands-on learning in closing the skills gap.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
c7-blog:weaponizing-llms-bypassing-email-security-products-via-indirect-prompt-injection,Weaponizing LLMs: Bypassing Email Security Products via Indirect Prompt Injection,weaponizing-llms-bypassing-email-security-products-via-indirect-prompt-injection,c7-blog,research,defensive-security,ben-mccarthy,https://www.immersivelabs.com/resources/c7-blog/weaponizing-llms-bypassing-email-security-products-via-indirect-prompt-injection/,https://www.immersivelabs.com/resources/c7-blog/weaponizing-llms-bypassing-email-security-products-via-indirect-prompt-injection/,,2025-07-21T00:00:00.000Z,1753056000000,216,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/687f612d433c5c5c63a4f481_Thumbnail%20(1).webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/687f612d433c5c5c63a4f481_Thumbnail%20(1).webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/687f5c30de9d7b9b2694c4eb_Header%20(1).webp,"This article details a proof-of-concept attack where an indirect prompt injection, hidden within an email's HTML, manipulates an AI assistant into reconstructing and presenting a malicious link to an end user",Immersive - C7 Blogs - 6911bd569ce807ce6a2b9b4c.csv,6911bd569ce807ce6a2b9b4c
blog-post:beyond-the-checklist-transforming-middle-east-local-grc-into-true-cyber-resilience,Beyond the Checklist: Transforming Middle East Local GRC into True Cyber Resilience,beyond-the-checklist-transforming-middle-east-local-grc-into-true-cyber-resilience,blog-post,cyber-resilience,cyber-resilience-framework|cyber-resilience-strategy,eyas-hawari,https://www.immersivelabs.com/resources/c7-blog/beyond-the-checklist-transforming-middle-east-local-grc-into-true-cyber-resilience/,https://www.immersivelabs.com/resources/c7-blog/beyond-the-checklist-transforming-middle-east-local-grc-into-true-cyber-resilience/,,2025-07-18T00:00:00.000Z,1752796800000,219,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/68790fbefd286d5529ceed19_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/68790fbefd286d5529ceed19_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/68790fc5fd18c88d63307492_Header.webp,"Transform your Middle East GRC strategy from a simple checklist to true cyber resilience. Learn a new framework to prove, improve, and stay ready for any regulation",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
webinar:confessions-of-a-red-teamer-how-unseen-work-pays-off-in-a-crisis,Confessions of a Red Teamer: How Unseen Work Pays off in a Crisis,confessions-of-a-red-teamer-how-unseen-work-pays-off-in-a-crisis,webinar,,,kevin-breen|dave-spencer,https://info.immersivelabs.com/webinar-confessions-of-a-red-teamer-how-unseen-work-pays-off-in-a-crisis?trk=immersive-labs-website-webinar&utm_source=immersive-labs&utm_medium=website&utm_campaign=2025-Q3-confessions-of-red-teamer&utm_content=webinar,https://www.immersivelabs.com/resources/webinars/confessions-of-a-red-teamer-how-unseen-work-pays-off-in-a-crisis/,https://info.immersivelabs.com/webinar-confessions-of-a-red-teamer-how-unseen-work-pays-off-in-a-crisis?trk=immersive-labs-website-webinar&utm_source=immersive-labs&utm_medium=website&utm_campaign=2025-Q3-confessions-of-red-teamer&utm_content=webinar,2025-07-16T00:00:00.000Z,1752624000000,221,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686793ed55484f4e1917e94b_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686793ed55484f4e1917e94b_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686793f018288f0870edc1e4_LP%20Image.webp,"Explore how Red Teaming builds cyber resilience through unseen prep, quiet wins, and real-world readiness. Learn from experts at Immersive, NetSPI, and AmberWolf.",Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
blog-post:introducing-ai-powered-lab-builder-on-immersive-one-tailor-cyber-skills-training-for-your-unique-needs,Introducing AI-Powered Lab Builder on Immersive One: Tailor Cyber Skills Training for Your Unique Needs,introducing-ai-powered-lab-builder-on-immersive-one-tailor-cyber-skills-training-for-your-unique-needs,blog-post,cybersecurity,cybersecurity-training|cyber-readiness,rebecca-schimmoeller,https://www.immersivelabs.com/resources/c7-blog/introducing-ai-powered-lab-builder-on-immersive-one-tailor-cyber-skills-training-for-your-unique-needs/,https://www.immersivelabs.com/resources/c7-blog/introducing-ai-powered-lab-builder-on-immersive-one-tailor-cyber-skills-training-for-your-unique-needs/,,2025-07-16T00:00:00.000Z,1752624000000,221,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686fae486e2321db7c1382ae_Immersive%20-%20Thumbnail%20-%201920x1080.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686fae486e2321db7c1382ae_Immersive%20-%20Thumbnail%20-%201920x1080.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686fae4cd53108034753c030_Immersive%20-%20Header%20-%201920x1080.webp,"Behind every major cyberattack is a simple truth: human error often opens the door to disaster. Standard cybersecurity training often fails to prepare teams for an organization's unique threats, specific tools, and distinct operational policies. This gap hinders true cyber readiness. To build effective cyber resilience, training must directly reflect an orga",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
c7-blog:lab-builder,Tailor Your Labs for Any Use-Case: Make Upskilling Hyper Relevant with Lab Builder,lab-builder,c7-blog,platform-release,,rebecca-schimmoeller,https://www.immersivelabs.com/resources/c7-blog/lab-builder/,https://www.immersivelabs.com/resources/c7-blog/lab-builder/,,2025-07-16T00:00:00.000Z,1752624000000,221,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/691d9d008a92e8fe2a3a35c8_686fae4cd53108034753c030_Immersive%20-%20Header%20-%201920x1080.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/691d9d008a92e8fe2a3a35c8_686fae4cd53108034753c030_Immersive%20-%20Header%20-%201920x1080.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/691d9d008a92e8fe2a3a35c8_686fae4cd53108034753c030_Immersive%20-%20Header%20-%201920x1080.webp,"Immersive One equips managers to rapidly create, maintain, and publish custom hands-on labs for their unique tools, policies, and threats.",678a13476d0a697e355dec29-691c8c70de6fc418c5b5260a-2026-02-21T07-29-44-892Z.csv,691c8c70de6fc418c5b5260a
c7-blog:patch-news-day-july-2025,Patch Newsday July 2025 - Critical Microsoft Security Patches Released for Remote Code and Privilege Escalation Vulnerabilities,patch-news-day-july-2025,c7-blog,research,patch-newsday,ben-mccarthy|ben-hopkins|jacob-ashdown,https://www.immersivelabs.com/resources/c7-blog/patch-news-day-july-2025/,https://www.immersivelabs.com/resources/c7-blog/patch-news-day-july-2025/,,2025-07-09T00:00:00.000Z,1752019200000,228,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693fe0cff28e109be83dc109_6862638f87f23f07d5cf3d1d_PatchNewsday_Image2_Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693fe0cff28e109be83dc109_6862638f87f23f07d5cf3d1d_PatchNewsday_Image2_Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/693fe0cff28e109be83dc113_6862639ced9142abe7dc467d_PatchNewsday_Image2_Header.png,Microsoft releases security patches for vulnerabilities in its products on the second Tuesday of each month. Immersive’s Container 7 Research Team reviews these patch notes for the standout vulnerabilities you need to know about.,Immersive - C7 Blogs - 6911bd569ce807ce6a2b9b4c.csv,6911bd569ce807ce6a2b9b4c
blog-post:inside-the-attackers-mindset-4-habits-of-highly-effective-red-teams,Inside the Attacker's Mindset: 4 Habits of Highly Effective Red Teams,inside-the-attackers-mindset-4-habits-of-highly-effective-red-teams,blog-post,cybersecurity,cybersecurity-training|cyber-resilience-strategy,dave-spencer,https://www.immersivelabs.com/resources/c7-blog/inside-the-attackers-mindset-4-habits-of-highly-effective-red-teams/,https://www.immersivelabs.com/resources/c7-blog/inside-the-attackers-mindset-4-habits-of-highly-effective-red-teams/,,2025-07-07T00:00:00.000Z,1751846400000,230,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686bc41e0d7fbc5c5f55552c_Blog%20Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686bc41e0d7fbc5c5f55552c_Blog%20Thumbnail.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686bc1582aefb3914729b425_Blog%20Header.png,"Go inside the attacker's mindset and discover the four essential habits of elite red teams. Learn how deep preparation, business acumen, and a focus on improving detections separate the best from the rest in offensive security.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
ebook:shadow-of-the-breach,Shadow of the Breach: The real work of cyber readiness,shadow-of-the-breach,ebook,cybersecurity,,dave-spencer|kev-marriott|ben-mccarthy,https://info.immersivelabs.com/ebook-shadow-of-the-breach?trk=immersive-labs-website-ebook&utm_source=immersive-labs&utm_medium=ebook-page&utm_campaign=2025-Q3-shadow-of-breach&utm_content=ebook,https://www.immersivelabs.com/resources/ebook/shadow-of-the-breach/,https://info.immersivelabs.com/ebook-shadow-of-the-breach?trk=immersive-labs-website-ebook&utm_source=immersive-labs&utm_medium=ebook-page&utm_campaign=2025-Q3-shadow-of-breach&utm_content=ebook,2025-07-01T00:00:00.000Z,1751328000000,236,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686cf6cfaad5f0a28c9da6de_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686cf6cfaad5f0a28c9da6de_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/686cf6c98d4f6f1d5dae0d0f_LP%20Image.webp,,Immersive - Ebooks - 67a1e0fc2122bab24a53d0e2.csv,67a1e0fc2122bab24a53d0e2
webinar:flip-reversal-the-360-crisis-experience,Flip Reversal: The 360 Crisis Experience,flip-reversal-the-360-crisis-experience,webinar,virtual-crisis-sim,,,https://info.immersivelabs.com/virtual-crisis-sim-flip-reversal-the-360-crisis-experience?trk=immersive-labs-website-webinar&utm_source=immersive-labs&utm_medium=website&utm_campaign=2025-Q2-flip-reversal-virtual-crisis-sim&utm_content=webinar,https://www.immersivelabs.com/resources/webinars/flip-reversal-the-360-crisis-experience/,https://info.immersivelabs.com/virtual-crisis-sim-flip-reversal-the-360-crisis-experience?trk=immersive-labs-website-webinar&utm_source=immersive-labs&utm_medium=website&utm_campaign=2025-Q2-flip-reversal-virtual-crisis-sim&utm_content=webinar,2025-06-27T00:00:00.000Z,1750982400000,240,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/684810fff8f3136ce85b4e8b_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/684810fff8f3136ce85b4e8b_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/68481109fb674f4eae92b8fa_LP%20Image.webp,"This isn't just another crisis sim; it's a dynamic, multi-perspective experience designed to sharpen your critical thinking, stakeholder engagement strategies, and leadership skills.",Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
webinar:be-ready-for-operational-technology-ot-cyber-attacks,Be Ready for Operational Technology (OT) Cyber Attacks,be-ready-for-operational-technology-ot-cyber-attacks,webinar,operational-technology,operational-technology|cyber-attacks,kevin-breen|sam-maesschalck|lee-stephens,https://info.immersivelabs.com/webinar-be-ready-for-operational-technology-cyber-attacks?trk=immersive-labs-website-webinar&utm_source=immersive-labs&utm_medium=website&utm_campaign=2025-Q2-OT&utm_content=webinar,https://www.immersivelabs.com/resources/webinars/be-ready-for-operational-technology-ot-cyber-attacks/,https://info.immersivelabs.com/webinar-be-ready-for-operational-technology-cyber-attacks?trk=immersive-labs-website-webinar&utm_source=immersive-labs&utm_medium=website&utm_campaign=2025-Q2-OT&utm_content=webinar,2025-06-25T00:00:00.000Z,1750809600000,242,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6836be1ca7daec0f92fae14c_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6836be1ca7daec0f92fae14c_Thumbnail.webp,,,Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
blog-post:insider-threats,"Insider Threats: Definition, Types, and How to Tackle Them",insider-threats,blog-post,threat-intelligence,,immersive|kevin-breen,https://www.immersivelabs.com/resources/c7-blog/insider-threats/,https://www.immersivelabs.com/resources/c7-blog/insider-threats/,,2025-06-20T00:00:00.000Z,1750377600000,247,<1y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/68556617956cf256123bcb20_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/68556617956cf256123bcb20_Thumbnail.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/6855661aef78430fe9bc763d_Header.webp,"Insider threats are often underestimated, with the focus being on external threats like hackers. In this blog, we look at insider threat prevention.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
